分组,书名,排名,汉字,权重,基准拼音,拼音变体,全拼键位数,全拼最短,全拼最长,匹配状态,microsoft_基准码,microsoft_所有码,microsoft_覆盖,microsoft_异常读音,xiaohe_基准码,xiaohe_所有码,xiaohe_覆盖,xiaohe_异常读音
junda,Jun Da 现代汉语单字字频表,3633,喋,877,die,die,3,3,3,ok,dx,dx,True,,dp,dp,True,
junda,Jun Da 现代汉语单字字频表,3634,箫,874,xiao,xiao,4,4,4,ok,xc,xc,True,,xn,xn,True,
junda,Jun Da 现代汉语单字字频表,3635,刁,871,diao,diao,4,4,4,ok,dc,dc,True,,dn,dn,True,
junda,Jun Da 现代汉语单字字频表,3636,怦,869,peng,peng,4,4,4,ok,pg,pg,True,,pg,pg,True,
junda,Jun Da 现代汉语单字字频表,3637,缭,867,liao,liao,4,4,4,ok,lc,lc,True,,ln,ln,True,
junda,Jun Da 现代汉语单字字频表,3638,迥,866,jiong,jiong,5,5,5,ok,js,js,True,,js,js,True,
junda,Jun Da 现代汉语单字字频表,3639,湄,866,mei,mei,3,3,3,ok,mz,mz,True,,mw,mw,True,
junda,Jun Da 现代汉语单字字频表,3640,磐,864,pan,pan,3,3,3,ok,pj,pj,True,,pj,pj,True,
junda,Jun Da 现代汉语单字字频表,3641,渝,864,yu,yu,2,2,2,ok,yu,yu,True,,yu,yu,True,
junda,Jun Da 现代汉语单字字频表,3642,冗,863,rong,rong,4,4,4,ok,rs,rs,True,,rs,rs,True,
junda,Jun Da 现代汉语单字字频表,3643,闵,863,min,min,3,3,3,ok,mn,mn,True,,mb,mb,True,
junda,Jun Da 现代汉语单字字频表,3644,噶,862,ga,ga,2,2,2,ok,ga,ga,True,,ga,ga,True,
junda,Jun Da 现代汉语单字字频表,3645,黏,862,nian,nian,4,4,4,ok,nm,nm,True,,nm,nm,True,
junda,Jun Da 现代汉语单字字频表,3646,蕃,860,fan,fan,3,3,3,ok,fj,fj,True,,fj,fj,True,
junda,Jun Da 现代汉语单字字频表,3647,弼,858,bi,bi,2,2,2,ok,bi,bi,True,,bi,bi,True,
junda,Jun Da 现代汉语单字字频表,3648,驿,858,yi,yi,2,2,2,ok,yi,yi,True,,yi,yi,True,
junda,Jun Da 现代汉语单字字频表,3649,淄,857,zi,zi,2,2,2,ok,zi,zi,True,,zi,zi,True,
junda,Jun Da 现代汉语单字字频表,3650,饺,856,jiao,jiao,4,4,4,ok,jc,jc,True,,jn,jn,True,
junda,Jun Da 现代汉语单字字频表,3651,踞,854,ju,ju,2,2,2,ok,jv,jv,True,,jv,jv,True,
junda,Jun Da 现代汉语单字字频表,3652,韬,854,tao,tao,3,3,3,ok,tk,tk,True,,tc,tc,True,
junda,Jun Da 现代汉语单字字频表,3653,婷,853,ting,ting,4,4,4,ok,t;,t;,True,,tk,tk,True,
junda,Jun Da 现代汉语单字字频表,3654,唆,852,suo,suo,3,3,3,ok,so,so,True,,so,so,True,
junda,Jun Da 现代汉语单字字频表,3655,蜒,852,yan,yan,3,3,3,ok,yj,yj,True,,yj,yj,True,
junda,Jun Da 现代汉语单字字频表,3656,偎,850,wei,wei,3,3,3,ok,wz,wz,True,,ww,ww,True,
junda,Jun Da 现代汉语单字字频表,3657,榨,849,zha,zha,3,3,3,ok,va,va,True,,va,va,True,
junda,Jun Da 现代汉语单字字频表,3658,漉,849,lu,lu,2,2,2,ok,lu,lu,True,,lu,lu,True,
junda,Jun Da 现代汉语单字字频表,3659,碉,848,diao,diao,4,4,4,ok,dc,dc,True,,dn,dn,True,
junda,Jun Da 现代汉语单字字频表,3660,皈,848,gui,gui,3,3,3,ok,gv,gv,True,,gv,gv,True,
junda,Jun Da 现代汉语单字字频表,3661,矜,848,jin,jin,3,3,3,ok,jn,jn,True,,jb,jb,True,
junda,Jun Da 现代汉语单字字频表,3662,笈,847,ji,ji,2,2,2,ok,ji,ji,True,,ji,ji,True,
junda,Jun Da 现代汉语单字字频表,3663,枷,845,jia,jia,3,3,3,ok,jw,jw,True,,jx,jx,True,
junda,Jun Da 现代汉语单字字频表,3664,鲨,845,sha,sha,3,3,3,ok,ua,ua,True,,ua,ua,True,
junda,Jun Da 现代汉语单字字频表,3665,蹑,844,nie,nie,3,3,3,ok,nx,nx,True,,np,np,True,
junda,Jun Da 现代汉语单字字频表,3666,瀚,842,han,han,3,3,3,ok,hj,hj,True,,hj,hj,True,
junda,Jun Da 现代汉语单字字频表,3667,酪,840,lao,lao,3,3,3,ok,lk,lk,True,,lc,lc,True,
junda,Jun Da 现代汉语单字字频表,3668,谑,840,xue,xue,3,3,3,ok,xt,xt,True,,xt,xt,True,
junda,Jun Da 现代汉语单字字频表,3669,癖,840,pi,pi,2,2,2,ok,pi,pi,True,,pi,pi,True,
junda,Jun Da 现代汉语单字字频表,3670,烬,837,jin,jin,3,3,3,ok,jn,jn,True,,jb,jb,True,
junda,Jun Da 现代汉语单字字频表,3671,揩,837,kai,kai,3,3,3,ok,kl,kl,True,,kd,kd,True,
junda,Jun Da 现代汉语单字字频表,3672,炙,837,zhi,zhi,3,3,3,ok,vi,vi,True,,vi,vi,True,
junda,Jun Da 现代汉语单字字频表,3673,蜷,837,quan,quan,4,4,4,ok,qr,qr,True,,qr,qr,True,
junda,Jun Da 现代汉语单字字频表,3674,侏,836,zhu,zhu,3,3,3,ok,vu,vu,True,,vu,vu,True,
junda,Jun Da 现代汉语单字字频表,3675,凋,835,diao,diao,4,4,4,ok,dc,dc,True,,dn,dn,True,
junda,Jun Da 现代汉语单字字频表,3676,漪,833,yi,yi,2,2,2,ok,yi,yi,True,,yi,yi,True,
junda,Jun Da 现代汉语单字字频表,3677,悻,832,xing,xing,4,4,4,ok,x;,x;,True,,xk,xk,True,
junda,Jun Da 现代汉语单字字频表,3678,蹋,826,ta,ta,2,2,2,ok,ta,ta,True,,ta,ta,True,
junda,Jun Da 现代汉语单字字频表,3679,讪,826,shan,shan,4,4,4,ok,uj,uj,True,,uj,uj,True,
junda,Jun Da 现代汉语单字字频表,3680,搐,823,chu,chu,3,3,3,ok,iu,iu,True,,iu,iu,True,
junda,Jun Da 现代汉语单字字频表,3681,碘,823,dian,dian,4,4,4,ok,dm,dm,True,,dm,dm,True,
junda,Jun Da 现代汉语单字字频表,3682,帛,822,bo,bo,2,2,2,ok,bo,bo,True,,bo,bo,True,
junda,Jun Da 现代汉语单字字频表,3683,诠,821,quan,quan,4,4,4,ok,qr,qr,True,,qr,qr,True,
junda,Jun Da 现代汉语单字字频表,3684,碾,820,nian,nian,4,4,4,ok,nm,nm,True,,nm,nm,True,
junda,Jun Da 现代汉语单字字频表,3685,擂,819,lei,lei,3,3,3,ok,lz,lz,True,,lw,lw,True,
junda,Jun Da 现代汉语单字字频表,3686,苯,816,ben,ben,3,3,3,ok,bf,bf,True,,bf,bf,True,
junda,Jun Da 现代汉语单字字频表,3687,诃,814,he,he,2,2,2,ok,he,he,True,,he,he,True,
junda,Jun Da 现代汉语单字字频表,3688,铎,813,duo,duo,3,3,3,ok,do,do,True,,do,do,True,
junda,Jun Da 现代汉语单字字频表,3689,戊,811,wu,wu,2,2,2,ok,wu,wu,True,,wu,wu,True,
junda,Jun Da 现代汉语单字字频表,3690,荀,811,xun,xun,3,3,3,ok,xp,xp,True,,xy,xy,True,
junda,Jun Da 现代汉语单字字频表,3691,驹,810,ju,ju,2,2,2,ok,jv,jv,True,,jv,jv,True,
junda,Jun Da 现代汉语单字字频表,3692,攫,810,jue,jue,3,3,3,ok,jt,jt,True,,jt,jt,True,
junda,Jun Da 现代汉语单字字频表,3693,憬,809,jing,jing,4,4,4,ok,j;,j;,True,,jk,jk,True,
junda,Jun Da 现代汉语单字字频表,3694,哽,805,geng,geng,4,4,4,ok,gg,gg,True,,gg,gg,True,
junda,Jun Da 现代汉语单字字频表,3695,踵,805,zhong,zhong,5,5,5,ok,vs,vs,True,,vs,vs,True,
junda,Jun Da 现代汉语单字字频表,3696,蟒,804,mang,mang,4,4,4,ok,mh,mh,True,,mh,mh,True,
junda,Jun Da 现代汉语单字字频表,3697,漾,803,yang,yang,4,4,4,ok,yh,yh,True,,yh,yh,True,
junda,Jun Da 现代汉语单字字频表,3698,啧,802,ze,ze,2,2,2,ok,ze,ze,True,,ze,ze,True,
junda,Jun Da 现代汉语单字字频表,3699,吮,800,shun,shun,4,4,4,ok,up,up,True,,uy,uy,True,
junda,Jun Da 现代汉语单字字频表,3700,楠,800,nan,nan,3,3,3,ok,nj,nj,True,,nj,nj,True,
junda,Jun Da 现代汉语单字字频表,3701,氟,800,fu,fu,2,2,2,ok,fu,fu,True,,fu,fu,True,
junda,Jun Da 现代汉语单字字频表,3702,怂,799,song,song,4,4,4,ok,ss,ss,True,,ss,ss,True,
junda,Jun Da 现代汉语单字字频表,3703,叼,797,diao,diao,4,4,4,ok,dc,dc,True,,dn,dn,True,
junda,Jun Da 现代汉语单字字频表,3704,竣,794,jun,jun,3,3,3,ok,jp,jp,True,,jy,jy,True,
junda,Jun Da 现代汉语单字字频表,3705,偕,794,jie,jie|xie,3,3,3,ok,jx,jx|xx,True,,jp,jp|xp,True,
junda,Jun Da 现代汉语单字字频表,3706,漩,794,xuan,xuan,4,4,4,ok,xr,xr,True,,xr,xr,True,
junda,Jun Da 现代汉语单字字频表,3707,蹭,793,ceng,ceng,4,4,4,ok,cg,cg,True,,cg,cg,True,
junda,Jun Da 现代汉语单字字频表,3708,翌,793,yi,yi,2,2,2,ok,yi,yi,True,,yi,yi,True,
junda,Jun Da 现代汉语单字字频表,3709,臆,792,yi,yi,2,2,2,ok,yi,yi,True,,yi,yi,True,
junda,Jun Da 现代汉语单字字频表,3710,挝,792,zhua,zhua|wo,4,2,4,ok,vw,vw|wo,True,,vx,vx|wo,True,
junda,Jun Da 现代汉语单字字频表,3711,绚,790,xuan,xuan,4,4,4,ok,xr,xr,True,,xr,xr,True,
junda,Jun Da 现代汉语单字字频表,3712,崽,790,zai,zai,3,3,3,ok,zl,zl,True,,zd,zd,True,
junda,Jun Da 现代汉语单字字频表,3713,糜,789,mi,mi,2,2,2,ok,mi,mi,True,,mi,mi,True,
junda,Jun Da 现代汉语单字字频表,3714,瘢,788,ban,ban,3,3,3,ok,bj,bj,True,,bj,bj,True,
junda,Jun Da 现代汉语单字字频表,3715,跤,787,jiao,jiao,4,4,4,ok,jc,jc,True,,jn,jn,True,
junda,Jun Da 现代汉语单字字频表,3716,阑,786,lan,lan,3,3,3,ok,lj,lj,True,,lj,lj,True,
junda,Jun Da 现代汉语单字字频表,3717,恬,786,tian,tian,4,4,4,ok,tm,tm,True,,tm,tm,True,
junda,Jun Da 现代汉语单字字频表,3718,豢,785,huan,huan,4,4,4,ok,hr,hr,True,,hr,hr,True,
junda,Jun Da 现代汉语单字字频表,3719,汶,783,wen,wen,3,3,3,ok,wf,wf,True,,wf,wf,True,
junda,Jun Da 现代汉语单字字频表,3720,跷,783,qiao,qiao,4,4,4,ok,qc,qc,True,,qn,qn,True,
junda,Jun Da 现代汉语单字字频表,3721,琵,781,pi,pi,2,2,2,ok,pi,pi,True,,pi,pi,True,
junda,Jun Da 现代汉语单字字频表,3722,憨,780,han,han,3,3,3,ok,hj,hj,True,,hj,hj,True,
junda,Jun Da 现代汉语单字字频表,3723,蜗,780,wo,wo,2,2,2,ok,wo,wo,True,,wo,wo,True,
junda,Jun Da 现代汉语单字字频表,3724,螅,779,xi,xi,2,2,2,ok,xi,xi,True,,xi,xi,True,
junda,Jun Da 现代汉语单字字频表,3725,惴,777,zhui,zhui,4,4,4,ok,vv,vv,True,,vv,vv,True,
junda,Jun Da 现代汉语单字字频表,3726,戟,775,ji,ji,2,2,2,ok,ji,ji,True,,ji,ji,True,
junda,Jun Da 现代汉语单字字频表,3727,匮,773,kui,kui,3,3,3,ok,kv,kv,True,,kv,kv,True,
junda,Jun Da 现代汉语单字字频表,3728,恙,772,yang,yang,4,4,4,ok,yh,yh,True,,yh,yh,True,
junda,Jun Da 现代汉语单字字频表,3729,抿,771,min,min,3,3,3,ok,mn,mn,True,,mb,mb,True,
junda,Jun Da 现代汉语单字字频表,3730,桢,771,zhen,zhen,4,4,4,ok,vf,vf,True,,vf,vf,True,
junda,Jun Da 现代汉语单字字频表,3731,笺,770,jian,jian,4,4,4,ok,jm,jm,True,,jm,jm,True,
junda,Jun Da 现代汉语单字字频表,3732,蛤,769,ge,ge|ha,2,2,2,ok,ge,ge|ha,True,,ge,ge|ha,True,
junda,Jun Da 现代汉语单字字频表,3733,瞳,769,tong,tong,4,4,4,ok,ts,ts,True,,ts,ts,True,
junda,Jun Da 现代汉语单字字频表,3734,藥,767,yao,yao,3,3,3,ok,yk,yk,True,,yc,yc,True,
junda,Jun Da 现代汉语单字字频表,3735,瓢,766,piao,piao,4,4,4,ok,pc,pc,True,,pn,pn,True,
junda,Jun Da 现代汉语单字字频表,3736,衹,766,ti,ti,2,2,2,ok,ti,ti,True,,ti,ti,True,
junda,Jun Da 现代汉语单字字频表,3737,秤,765,cheng,cheng,5,5,5,ok,ig,ig,True,,ig,ig,True,
junda,Jun Da 现代汉语单字字频表,3738,跺,765,duo,duo,3,3,3,ok,do,do,True,,do,do,True,
junda,Jun Da 现代汉语单字字频表,3739,潦,765,lao,lao|liao,3,3,4,ok,lk,lk|lc,True,,lc,lc|ln,True,
junda,Jun Da 现代汉语单字字频表,3740,芹,765,qin,qin,3,3,3,ok,qn,qn,True,,qb,qb,True,
junda,Jun Da 现代汉语单字字频表,3741,哒,764,da,da,2,2,2,ok,da,da,True,,da,da,True,
junda,Jun Da 现代汉语单字字频表,3742,饬,763,chi,chi,3,3,3,ok,ii,ii,True,,ii,ii,True,
junda,Jun Da 现代汉语单字字频表,3743,栩,762,xu,xu,2,2,2,ok,xv,xv,True,,xv,xv,True,
junda,Jun Da 现代汉语单字字频表,3744,曦,761,xi,xi,2,2,2,ok,xi,xi,True,,xi,xi,True,
junda,Jun Da 现代汉语单字字频表,3745,骷,760,ku,ku,2,2,2,ok,ku,ku,True,,ku,ku,True,
junda,Jun Da 现代汉语单字字频表,3746,嫡,758,di,di,2,2,2,ok,di,di,True,,di,di,True,
junda,Jun Da 现代汉语单字字频表,3747,卤,758,lu,lu,2,2,2,ok,lu,lu,True,,lu,lu,True,
junda,Jun Da 现代汉语单字字频表,3748,丕,758,pi,pi,2,2,2,ok,pi,pi,True,,pi,pi,True,
junda,Jun Da 现代汉语单字字频表,3749,鬓,758,bin,bin,3,3,3,ok,bn,bn,True,,bb,bb,True,
junda,Jun Da 现代汉语单字字频表,3750,梓,755,zi,zi,2,2,2,ok,zi,zi,True,,zi,zi,True,
junda,Jun Da 现代汉语单字字频表,3751,嗖,753,sou,sou,3,3,3,ok,sb,sb,True,,sz,sz,True,
junda,Jun Da 现代汉语单字字频表,3752,惦,752,dian,dian,4,4,4,ok,dm,dm,True,,dm,dm,True,
junda,Jun Da 现代汉语单字字频表,3753,浚,752,jun,jun|xun,3,3,3,ok,jp,jp|xp,True,,jy,jy|xy,True,
junda,Jun Da 现代汉语单字字频表,3754,咔,751,ka,ka,2,2,2,ok,ka,ka,True,,ka,ka,True,
junda,Jun Da 现代汉语单字字频表,3755,藐,750,miao,miao,4,4,4,ok,mc,mc,True,,mn,mn,True,
junda,Jun Da 现代汉语单字字频表,3756,荃,750,quan,quan,4,4,4,ok,qr,qr,True,,qr,qr,True,
junda,Jun Da 现代汉语单字字频表,3757,唧,749,ji,ji,2,2,2,ok,ji,ji,True,,ji,ji,True,
junda,Jun Da 现代汉语单字字频表,3758,玺,749,xi,xi,2,2,2,ok,xi,xi,True,,xi,xi,True,
junda,Jun Da 现代汉语单字字频表,3759,汛,748,xun,xun,3,3,3,ok,xp,xp,True,,xy,xy,True,
junda,Jun Da 现代汉语单字字频表,3760,铐,748,kao,kao,3,3,3,ok,kk,kk,True,,kc,kc,True,
junda,Jun Da 现代汉语单字字频表,3761,髅,747,lou,lou,3,3,3,ok,lb,lb,True,,lz,lz,True,
junda,Jun Da 现代汉语单字字频表,3762,渤,745,bo,bo,2,2,2,ok,bo,bo,True,,bo,bo,True,
junda,Jun Da 现代汉语单字字频表,3763,皿,745,min,min,3,3,3,ok,mn,mn,True,,mb,mb,True,
junda,Jun Da 现代汉语单字字频表,3764,箍,743,gu,gu,2,2,2,ok,gu,gu,True,,gu,gu,True,
junda,Jun Da 现代汉语单字字频表,3765,馅,742,xian,xian,4,4,4,ok,xm,xm,True,,xm,xm,True,
junda,Jun Da 现代汉语单字字频表,3766,汾,741,fen,fen,3,3,3,ok,ff,ff,True,,ff,ff,True,
junda,Jun Da 现代汉语单字字频表,3767,戍,741,shu,shu,3,3,3,ok,uu,uu,True,,uu,uu,True,
junda,Jun Da 现代汉语单字字频表,3768,痔,741,zhi,zhi,3,3,3,ok,vi,vi,True,,vi,vi,True,
junda,Jun Da 现代汉语单字字频表,3769,褶,740,xi,xi|zhe,2,2,3,ok,xi,xi|ve,True,,xi,xi|ve,True,
junda,Jun Da 现代汉语单字字频表,3770,聆,739,ling,ling,4,4,4,ok,l;,l;,True,,lk,lk,True,
junda,Jun Da 现代汉语单字字频表,3771,涎,738,xian,xian,4,4,4,ok,xm,xm,True,,xm,xm,True,
junda,Jun Da 现代汉语单字字频表,3772,汞,738,gong,gong,4,4,4,ok,gs,gs,True,,gs,gs,True,
junda,Jun Da 现代汉语单字字频表,3773,渍,737,zi,zi,2,2,2,ok,zi,zi,True,,zi,zi,True,
junda,Jun Da 现代汉语单字字频表,3774,奂,737,huan,huan,4,4,4,ok,hr,hr,True,,hr,hr,True,
junda,Jun Da 现代汉语单字字频表,3775,巅,737,dian,dian,4,4,4,ok,dm,dm,True,,dm,dm,True,
junda,Jun Da 现代汉语单字字频表,3776,疣,737,you,you,3,3,3,ok,yb,yb,True,,yz,yz,True,
junda,Jun Da 现代汉语单字字频表,3777,傩,736,nuo,nuo,3,3,3,ok,no,no,True,,no,no,True,
junda,Jun Da 现代汉语单字字频表,3778,逵,736,kui,kui,3,3,3,ok,kv,kv,True,,kv,kv,True,
junda,Jun Da 现代汉语单字字频表,3779,耆,735,qi,qi,2,2,2,ok,qi,qi,True,,qi,qi,True,
junda,Jun Da 现代汉语单字字频表,3780,蟋,734,xi,xi,2,2,2,ok,xi,xi,True,,xi,xi,True,
junda,Jun Da 现代汉语单字字频表,3781,鳄,734,e,e,1,1,1,ok,oe,oe,True,,ee,ee,True,
junda,Jun Da 现代汉语单字字频表,3782,讹,729,e,e,1,1,1,ok,oe,oe,True,,ee,ee,True,
junda,Jun Da 现代汉语单字字频表,3783,膺,726,ying,ying,4,4,4,ok,y;,y;,True,,yk,yk,True,
junda,Jun Da 现代汉语单字字频表,3784,蹿,724,cuan,cuan,4,4,4,ok,cr,cr,True,,cr,cr,True,
junda,Jun Da 现代汉语单字字频表,3785,筏,722,fa,fa,2,2,2,ok,fa,fa,True,,fa,fa,True,
junda,Jun Da 现代汉语单字字频表,3786,釜,722,fu,fu,2,2,2,ok,fu,fu,True,,fu,fu,True,
junda,Jun Da 现代汉语单字字频表,3787,沂,722,yi,yi,2,2,2,ok,yi,yi,True,,yi,yi,True,
junda,Jun Da 现代汉语单字字频表,3788,坯,720,pi,pi,2,2,2,ok,pi,pi,True,,pi,pi,True,
junda,Jun Da 现代汉语单字字频表,3789,峦,718,luan,luan,4,4,4,ok,lr,lr,True,,lr,lr,True,
junda,Jun Da 现代汉语单字字频表,3790,茬,717,cha,cha,3,3,3,ok,ia,ia,True,,ia,ia,True,
junda,Jun Da 现代汉语单字字频表,3791,摒,717,bing,bing,4,4,4,ok,b;,b;,True,,bk,bk,True,
junda,Jun Da 现代汉语单字字频表,3792,蟀,717,shuai,shuai,5,5,5,ok,uy,uy,True,,uk,uk,True,
junda,Jun Da 现代汉语单字字频表,3793,撵,716,nian,nian,4,4,4,ok,nm,nm,True,,nm,nm,True,
junda,Jun Da 现代汉语单字字频表,3794,浒,715,hu,hu,2,2,2,ok,hu,hu,True,,hu,hu,True,
junda,Jun Da 现代汉语单字字频表,3795,缤,715,bin,bin,3,3,3,ok,bn,bn,True,,bb,bb,True,
junda,Jun Da 现代汉语单字字频表,3796,嵋,713,mei,mei,3,3,3,ok,mz,mz,True,,mw,mw,True,
junda,Jun Da 现代汉语单字字频表,3797,珑,713,long,long,4,4,4,ok,ls,ls,True,,ls,ls,True,
junda,Jun Da 现代汉语单字字频表,3798,苞,712,bao,bao,3,3,3,ok,bk,bk,True,,bc,bc,True,
junda,Jun Da 现代汉语单字字频表,3799,瑾,710,jin,jin,3,3,3,ok,jn,jn,True,,jb,jb,True,
junda,Jun Da 现代汉语单字字频表,3800,泵,709,beng,beng,4,4,4,ok,bg,bg,True,,bg,bg,True,
junda,Jun Da 现代汉语单字字频表,3801,钾,709,jia,jia,3,3,3,ok,jw,jw,True,,jx,jx,True,
junda,Jun Da 现代汉语单字字频表,3802,暧,709,ai,ai,2,2,2,ok,ol,ol,True,,ai,ai,True,
junda,Jun Da 现代汉语单字字频表,3803,赓,706,geng,geng,4,4,4,ok,gg,gg,True,,gg,gg,True,
junda,Jun Da 现代汉语单字字频表,3804,叟,703,sou,sou,3,3,3,ok,sb,sb,True,,sz,sz,True,
junda,Jun Da 现代汉语单字字频表,3805,佚,702,yi,yi,2,2,2,ok,yi,yi,True,,yi,yi,True,
junda,Jun Da 现代汉语单字字频表,3806,沓,699,ta,ta,2,2,2,ok,ta,ta,True,,ta,ta,True,
junda,Jun Da 现代汉语单字字频表,3807,撂,698,liao,liao,4,4,4,ok,lc,lc,True,,ln,ln,True,
junda,Jun Da 现代汉语单字字频表,3808,蛊,696,gu,gu,2,2,2,ok,gu,gu,True,,gu,gu,True,
junda,Jun Da 现代汉语单字字频表,3809,甥,696,sheng,sheng,5,5,5,ok,ug,ug,True,,ug,ug,True,
junda,Jun Da 现代汉语单字字频表,3810,璐,696,lu,lu,2,2,2,ok,lu,lu,True,,lu,lu,True,
junda,Jun Da 现代汉语单字字频表,3811,晏,696,yan,yan,3,3,3,ok,yj,yj,True,,yj,yj,True,
junda,Jun Da 现代汉语单字字频表,3812,瘪,694,bie,bie,3,3,3,ok,bx,bx,True,,bp,bp,True,
junda,Jun Da 现代汉语单字字频表,3813,漳,694,zhang,zhang,5,5,5,ok,vh,vh,True,,vh,vh,True,
junda,Jun Da 现代汉语单字字频表,3814,阉,692,yan,yan,3,3,3,ok,yj,yj,True,,yj,yj,True,
junda,Jun Da 现代汉语单字字频表,3815,蹂,691,rou,rou,3,3,3,ok,rb,rb,True,,rz,rz,True,
junda,Jun Da 现代汉语单字字频表,3816,鳃,690,sai,sai,3,3,3,ok,sl,sl,True,,sd,sd,True,
junda,Jun Da 现代汉语单字字频表,3817,琏,690,lian,lian,4,4,4,ok,lm,lm,True,,lm,lm,True,
junda,Jun Da 现代汉语单字字频表,3818,湃,689,pai,pai,3,3,3,ok,pl,pl,True,,pd,pd,True,
junda,Jun Da 现代汉语单字字频表,3819,辘,689,lu,lu,2,2,2,ok,lu,lu,True,,lu,lu,True,
junda,Jun Da 现代汉语单字字频表,3820,僭,688,jian,jian,4,4,4,ok,jm,jm,True,,jm,jm,True,
junda,Jun Da 现代汉语单字字频表,3821,躏,688,lin,lin,3,3,3,ok,ln,ln,True,,lb,lb,True,
junda,Jun Da 现代汉语单字字频表,3822,鼾,688,han,han,3,3,3,ok,hj,hj,True,,hj,hj,True,
junda,Jun Da 现代汉语单字字频表,3823,懵,685,meng,meng,4,4,4,ok,mg,mg,True,,mg,mg,True,
junda,Jun Da 现代汉语单字字频表,3824,镰,684,lian,lian,4,4,4,ok,lm,lm,True,,lm,lm,True,
junda,Jun Da 现代汉语单字字频表,3825,寐,684,mei,mei,3,3,3,ok,mz,mz,True,,mw,mw,True,
junda,Jun Da 现代汉语单字字频表,3826,褚,684,chu,chu,3,3,3,ok,iu,iu,True,,iu,iu,True,
junda,Jun Da 现代汉语单字字频表,3827,攥,683,zuan,zuan,4,4,4,ok,zr,zr,True,,zr,zr,True,
junda,Jun Da 现代汉语单字字频表,3828,涧,681,jian,jian,4,4,4,ok,jm,jm,True,,jm,jm,True,
junda,Jun Da 现代汉语单字字频表,3829,蝙,679,bian,bian,4,4,4,ok,bm,bm,True,,bm,bm,True,
junda,Jun Da 现代汉语单字字频表,3830,脐,677,qi,qi,2,2,2,ok,qi,qi,True,,qi,qi,True,
junda,Jun Da 现代汉语单字字频表,3831,辕,675,yuan,yuan,4,4,4,ok,yr,yr,True,,yr,yr,True,
junda,Jun Da 现代汉语单字字频表,3832,涣,674,huan,huan,4,4,4,ok,hr,hr,True,,hr,hr,True,
junda,Jun Da 现代汉语单字字频表,3833,杞,674,qi,qi,2,2,2,ok,qi,qi,True,,qi,qi,True,
junda,Jun Da 现代汉语单字字频表,3834,煜,674,yu,yu,2,2,2,ok,yu,yu,True,,yu,yu,True,
junda,Jun Da 现代汉语单字字频表,3835,骥,674,ji,ji,2,2,2,ok,ji,ji,True,,ji,ji,True,
junda,Jun Da 现代汉语单字字频表,3836,傣,672,dai,dai,3,3,3,ok,dl,dl,True,,dd,dd,True,
junda,Jun Da 现代汉语单字字频表,3837,嗳,672,ai,ai,2,2,2,ok,ol,ol,True,,ai,ai,True,
junda,Jun Da 现代汉语单字字频表,3838,祯,672,zhen,zhen,4,4,4,ok,vf,vf,True,,vf,vf,True,
junda,Jun Da 现代汉语单字字频表,3839,酉,671,you,you,3,3,3,ok,yb,yb,True,,yz,yz,True,
junda,Jun Da 现代汉语单字字频表,3840,秸,670,jie,jie,3,3,3,ok,jx,jx,True,,jp,jp,True,
junda,Jun Da 现代汉语单字字频表,3841,捺,670,na,na,2,2,2,ok,na,na,True,,na,na,True,
junda,Jun Da 现代汉语单字字频表,3842,瑕,670,xia,xia,3,3,3,ok,xw,xw,True,,xx,xx,True,
junda,Jun Da 现代汉语单字字频表,3843,鑫,670,xin,xin,3,3,3,ok,xn,xn,True,,xb,xb,True,
junda,Jun Da 现代汉语单字字频表,3844,馋,669,chan,chan,4,4,4,ok,ij,ij,True,,ij,ij,True,
junda,Jun Da 现代汉语单字字频表,3845,窿,668,long,long,4,4,4,ok,ls,ls,True,,ls,ls,True,
junda,Jun Da 现代汉语单字字频表,3846,楔,667,xie,xie,3,3,3,ok,xx,xx,True,,xp,xp,True,
junda,Jun Da 现代汉语单字字频表,3847,胱,667,guang,guang,5,5,5,ok,gd,gd,True,,gl,gl,True,
junda,Jun Da 现代汉语单字字频表,3848,荔,665,li,li,2,2,2,ok,li,li,True,,li,li,True,
junda,Jun Da 现代汉语单字字频表,3849,蟆,664,ma,ma,2,2,2,ok,ma,ma,True,,ma,ma,True,
junda,Jun Da 现代汉语单字字频表,3850,湍,663,tuan,tuan,4,4,4,ok,tr,tr,True,,tr,tr,True,
junda,Jun Da 现代汉语单字字频表,3851,屹,663,yi,yi,2,2,2,ok,yi,yi,True,,yi,yi,True,
junda,Jun Da 现代汉语单字字频表,3852,遐,663,xia,xia,3,3,3,ok,xw,xw,True,,xx,xx,True,
junda,Jun Da 现代汉语单字字频表,3853,轲,663,ke,ke,2,2,2,ok,ke,ke,True,,ke,ke,True,
junda,Jun Da 现代汉语单字字频表,3854,镯,662,zhuo,zhuo,4,4,4,ok,vo,vo,True,,vo,vo,True,
junda,Jun Da 现代汉语单字字频表,3855,缰,661,jiang,jiang,5,5,5,ok,jd,jd,True,,jl,jl,True,
junda,Jun Da 现代汉语单字字频表,3856,桦,660,hua,hua,3,3,3,ok,hw,hw,True,,hx,hx,True,
junda,Jun Da 现代汉语单字字频表,3857,炖,660,dun,dun,3,3,3,ok,dp,dp,True,,dy,dy,True,
junda,Jun Da 现代汉语单字字频表,3858,钡,659,bei,bei,3,3,3,ok,bz,bz,True,,bw,bw,True,
